261.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
262.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
263.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
264.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
265.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
266.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
267.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
268.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
269.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
270.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
271.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
272.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
273.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
274.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
275.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
276.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
277.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
278.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
279.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
280.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
281.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
282.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
283.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
284.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
285.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
286.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
287.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
288.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
289.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
290.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
291.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
292.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
293.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
294.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
295.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
296.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
297.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
298.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
299.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
300.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
301.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
302.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
303.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
304.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
305.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
306.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
307.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
308.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
309.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
310.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
311.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
312.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
313.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
314.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
315.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
316.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
317.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
318.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
319.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
320.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
321.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
322.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
323.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
324.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
325.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
326.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
327.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
328.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
329.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
330.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
331.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
332.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
333.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
334.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
335.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
336.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
337.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
338.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
339.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
340.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
341.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
342.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
343.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
344.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
345.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
346.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
347.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
348.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
349.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
350.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
351.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
352.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
353.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
354.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
355.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
356.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
357.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
358.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
359.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
360.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
361.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
362.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
363.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
364.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
365.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
366.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
367.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
368.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
369.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
370.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
371.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
372.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
373.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
374.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
375.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
376.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
377.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
378.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
379.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
380.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
381.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
382.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
383.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
384.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
385.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
386.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
387.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
388.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
389.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
390.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
391.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
392.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
393.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
394.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
395.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
396.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
397.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
398.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
399.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
400.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
401.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
402.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
403.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
404.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
405.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
406.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
407.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
408.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
409.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
410.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
411.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
412.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
413.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
414.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
415.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
416.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
417.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
418.00 ; 27.82 ; -46.28 ; -26.26 ; 21.08
419.00 ; 26.13 ; -46.93 ; -24.83 ; 21.08
420.00 ; 24.70 ; -47.06 ; -22.88 ; 19.96
421.00 ; 23.40 ; -47.58 ; -21.06 ; 21.08
422.00 ; 21.19 ; -45.89 ; -19.24 ; 19.96
423.00 ; 19.11 ; -42.77 ; -17.81 ; 21.08
424.00 ; 15.99 ; -40.43 ; -16.77 ; 21.08
425.00 ; 10.27 ; -36.14 ; -15.73 ; 19.96
426.00 ; 7.15 ; -30.81 ; -15.34 ; 19.96
427.00 ; 9.75 ; -26.91 ; -15.86 ; 21.08
428.00 ; 5.85 ; -25.09 ; -15.86 ; 19.96
429.00 ; 1.30 ; -26.52 ; -14.82 ; 21.08
430.00 ; -3.90 ; -25.22 ; -14.43 ; 19.96
431.00 ; -9.88 ; -19.89 ; -15.34 ; 19.96
432.00 ; -14.17 ; -15.08 ; -16.77 ; 19.96
433.00 ; -16.38 ; -12.22 ; -18.33 ; 19.96
434.00 ; -18.98 ; -9.62 ; -20.41 ; 19.96
435.00 ; -21.06 ; -7.41 ; -22.88 ; 19.96
436.00 ; -24.05 ; -5.85 ; -25.87 ; 21.08
