frame_idx,state,path_id,path_index,path_s,match_distance_px,angle_error_deg,signed_angle_error_deg
415,tracking,0,917,844.0282,8.173950685,10.2157158,10.2157158
416,tracking,0,917,844.0282,8.173950685,10.2157158,10.2157158
417,tracking,0,917,844.0282,8.173950685,10.2157158,10.2157158
418,tracking,0,917,844.0282,8.173950685,10.2157158,10.2157158
419,tracking,0,917,844.0282,8.173950685,10.2157158,10.2157158
420,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
421,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
422,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
423,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
424,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
425,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
426,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
427,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
428,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
429,tracking,0,964,881.1909,4.959575299,2.157203141,2.157203141
430,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
431,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
432,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
433,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
434,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
435,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
436,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
437,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
438,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
439,tracking,0,994,904.3225,4.517124188,15.36446314,-15.36446314
440,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
441,tracking,0,1002,918.0619,5.430021146,5.606815774,-5.606815774
442,tracking,0,1002,918.0619,5.430021146,5.606815774,-5.606815774
443,tracking,0,1002,918.0619,5.430021146,5.606815774,-5.606815774
444,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
445,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
446,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
447,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
448,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
449,tracking,0,1002,918.0619,5.336971619,5.12034208,-5.12034208
450,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
451,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
452,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
453,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
454,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
455,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
456,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
457,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
458,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
459,tracking,0,1001,916.4342,4.744072519,3.967205073,-3.967205073
460,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
461,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
462,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
463,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
464,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
465,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
466,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
467,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
468,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
469,tracking,0,1009,928.9254,5.204262884,7.777704555,-7.777704555
470,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
471,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
472,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
473,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
474,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
475,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
476,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
477,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
478,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
479,tracking,0,1013,934.8272,5.597554199,7.681800686,-7.681800686
480,tracking,0,1023,949.134,2.3664457,0.688031778,-0.688031778
481,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
482,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
483,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
484,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
485,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
486,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
487,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
488,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
489,tracking,0,1023,949.134,2.3664457,0.826851273,-0.826851273
490,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
491,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
492,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
493,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
494,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
495,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
496,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
497,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
498,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
499,tracking,0,1027,954.8117,3.191629325,4.526510836,-4.526510836
500,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
501,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
502,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
503,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
504,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
505,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
506,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
507,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
508,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
509,tracking,0,1042,976.4375,1.553108656,3.45272497,-3.45272497
510,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
511,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
512,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
513,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
514,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
515,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
516,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
517,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
518,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
519,tracking,0,1041,974.9746,1.736214599,4.640089424,-4.640089424
520,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
521,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
522,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
523,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
524,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
525,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
526,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
527,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
528,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
529,tracking,0,1042,976.4375,2.212893506,4.940198327,-4.940198327
530,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
531,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
532,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
533,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
534,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
535,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
536,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
537,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
538,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
539,tracking,0,1044,979.3714,1.948583324,4.769837301,-4.769837301
540,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
541,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
542,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
543,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
544,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
545,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
546,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
547,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
548,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
549,tracking,0,1054,994.1406,5.664724225,14.66549032,-14.66549032
550,tracking,0,1072,1020.2648,1.181269529,0.492259819,0.492259819
551,tracking,0,1072,1020.2648,0.226305485,6.18131481,6.18131481
552,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
553,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
554,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
555,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
556,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
557,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
558,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
559,tracking,0,1072,1020.2648,0.226305485,6.074142743,6.074142743
560,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
561,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
562,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
563,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
564,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
565,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
566,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
567,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
568,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
569,tracking,0,1071,1018.8611,3.323891795,9.963441502,-9.963441502
570,tracking,0,1075,1024.4237,0.504397019,5.037627079,5.037627079
571,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
572,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
573,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
574,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
575,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
576,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
577,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
578,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
579,tracking,0,1074,1023.0466,0.716661366,0.851919989,-0.851919989
580,tracking,0,1089,1042.4841,5.240247173,13.52736788,-13.52736788
581,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
582,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
583,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
584,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
585,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
586,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
587,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
588,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
589,tracking,0,1089,1042.4841,4.245018191,13.6458412,-13.6458412
590,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
591,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
592,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
593,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
594,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
595,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
596,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
597,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
598,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
599,tracking,0,1089,1042.4841,12.03414286,7.729059704,-7.729059704
600,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
601,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
602,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
603,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
604,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
605,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
606,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
607,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
608,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
609,tracking,0,1089,1042.4841,12.03414286,6.922772671,-6.922772671
610,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
611,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
612,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
613,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
614,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
615,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
616,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
617,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
618,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
619,tracking,0,1089,1042.4841,2.831981357,12.69514004,-12.69514004
620,retracting,0,1056,997.0976,6.397059407,,
621,retracting,0,1056,997.0976,6.397059407,,
622,retracting,0,1056,997.0976,6.397059407,,
623,retracting,0,1056,997.0976,6.397059407,,
624,retracting,0,1056,997.0976,6.397059407,,
625,retracting,0,1056,997.0976,6.397059407,,
626,retracting,0,1056,997.0976,6.397059407,,
627,retracting,0,1056,997.0976,6.397059407,,
628,retracting,0,1056,997.0976,6.397059407,,
629,retracting,0,1056,997.0976,6.397059407,,
630,retracting,0,1026,953.3909,2.570054262,,
631,retracting,0,1026,953.3909,2.381422018,,
632,retracting,0,1026,953.3909,2.570054262,,
633,retracting,0,1026,953.3909,2.570054262,,
634,retracting,0,1026,953.3909,2.570054262,,
635,retracting,0,1026,953.3909,2.570054262,,
636,retracting,0,1026,953.3909,2.570054262,,
637,retracting,0,1026,953.3909,2.570054262,,
638,retracting,0,1026,953.3909,2.570054262,,
639,retracting,0,1026,953.3909,2.570054262,,
640,retracting,0,994,904.3225,3.921745875,,
641,retracting,0,994,904.3225,3.921745875,,
642,retracting,0,994,904.3225,3.921745875,,
643,retracting,0,994,904.3225,3.921745875,,
644,retracting,0,994,904.3225,3.921745875,,
645,retracting,0,994,904.3225,3.921745875,,
646,retracting,0,994,904.3225,3.921745875,,
647,retracting,0,994,904.3225,3.921745875,,
648,retracting,0,994,904.3225,3.921745875,,
649,retracting,0,994,904.3225,3.921745875,,
650,retracting,0,914,841.6554,9.647619112,,
651,retracting,0,914,841.6554,9.647619112,,
652,retracting,0,914,841.6554,9.647619112,,
653,retracting,0,914,841.6554,9.647619112,,
654,retracting,0,914,841.6554,9.647619112,,
655,retracting,0,914,841.6554,9.647619112,,
656,retracting,0,914,841.6554,9.647619112,,
657,retracting,0,914,841.6554,9.647619112,,
658,retracting,0,914,841.6554,9.647619112,,
659,retracting,0,914,841.6554,9.647619112,,
660,retracting,0,852,792.9053,7.021623755,,
661,retracting,0,852,792.9053,7.021623755,,
662,retracting,0,852,792.9053,7.021623755,,
663,retracting,0,852,792.9053,7.021623755,,
664,retracting,0,852,792.9053,7.021623755,,
665,retracting,0,852,792.9053,7.021623755,,
666,retracting,0,852,792.9053,7.021623755,,
667,retracting,0,852,792.9053,7.021623755,,
668,retracting,0,852,792.9053,7.021623755,,
669,retracting,0,852,792.9053,7.021623755,,
670,retracting,0,772,731.0936,7.136216326,,
671,retracting,0,772,731.0936,7.136216326,,
672,retracting,0,772,731.0936,7.136216326,,
673,retracting,0,772,731.0936,7.136216326,,
674,retracting,0,772,731.0936,7.136216326,,
675,retracting,0,772,731.0936,7.136216326,,
676,retracting,0,772,731.0936,7.136216326,,
677,retracting,0,772,731.0936,7.136216326,,
678,retracting,0,772,731.0936,7.136216326,,
679,retracting,0,772,731.0936,7.136216326,,
680,retracting,0,731,703.1909,7.984646948,,
681,retracting,0,731,703.1909,7.984646948,,
682,retracting,0,731,703.1909,7.984646948,,
683,retracting,0,731,703.1909,7.984646948,,
684,retracting,0,731,703.1909,7.984646948,,
685,retracting,0,731,703.1909,7.984646948,,
686,retracting,0,731,703.1909,7.984646948,,
687,retracting,0,731,703.1909,7.984646948,,
688,retracting,0,731,703.1909,7.984646948,,
689,retracting,0,731,703.1909,7.984646948,,
690,retracting,0,636,637.5092,10.4894879,,
691,retracting,0,636,637.5092,9.741753285,,
692,retracting,0,636,637.5092,9.741753285,,
693,retracting,0,636,637.5092,9.741753285,,
694,retracting,0,636,637.5092,9.741753285,,
695,retracting,0,636,637.5092,9.741753285,,
696,retracting,0,636,637.5092,9.741753285,,
697,retracting,0,636,637.5092,9.741753285,,
698,retracting,0,636,637.5092,9.741753285,,
699,retracting,0,636,637.5092,9.741753285,,
700,retracting,0,569,582.9794,12.02958785,,
701,retracting,0,569,582.9794,12.02958785,,
702,retracting,0,569,582.9794,12.02958785,,
703,retracting,0,569,582.9794,12.02958785,,
704,retracting,0,569,582.9794,12.02958785,,
705,retracting,0,569,582.9794,12.02958785,,
706,retracting,0,569,582.9794,12.02958785,,
707,retracting,0,569,582.9794,12.02958785,,
708,retracting,0,569,582.9794,12.02958785,,
709,retracting,0,569,582.9794,12.02958785,,
710,retracting,0,505,535.1313,3.222968532,,
711,retracting,0,505,535.1313,3.222968532,,
712,retracting,0,505,535.1313,3.222968532,,
713,retracting,0,505,535.1313,3.222968532,,
714,retracting,0,505,535.1313,3.222968532,,
715,retracting,0,505,535.1313,3.222968532,,
716,retracting,0,505,535.1313,3.222968532,,
717,retracting,0,505,535.1313,3.222968532,,
718,retracting,0,505,535.1313,3.222968532,,
719,retracting,0,505,535.1313,3.222968532,,
720,retracting,0,455,486.9171,7.791650578,,
721,retracting,0,455,486.9171,7.791650578,,
722,retracting,0,455,486.9171,7.791650578,,
723,retracting,0,455,486.9171,7.791650578,,
724,retracting,0,455,486.9171,7.791650578,,
725,retracting,0,455,486.9171,7.791650578,,
726,retracting,0,455,486.9171,7.791650578,,
727,retracting,0,455,486.9171,7.791650578,,
728,retracting,0,455,486.9171,7.791650578,,
729,retracting,0,455,486.9171,7.791650578,,
730,retracting,0,391,432.9648,1.376030818,,
731,retracting,0,390,431.9049,1.219083317,,
732,retracting,0,390,431.9049,1.219083317,,
733,retracting,0,390,431.9049,1.219083317,,
734,retracting,0,390,431.9049,1.219083317,,
735,retracting,0,390,431.9049,1.219083317,,
736,retracting,0,390,431.9049,1.219083317,,
737,retracting,0,390,431.9049,1.219083317,,
738,retracting,0,390,431.9049,1.219083317,,
739,retracting,0,390,431.9049,1.219083317,,
740,retracting,0,329,371.1793,0.52331831,,
741,retracting,0,329,371.1793,0.52331831,,
742,retracting,0,329,371.1793,0.52331831,,
743,retracting,0,329,371.1793,0.52331831,,
744,retracting,0,329,371.1793,0.52331831,,
745,retracting,0,329,371.1793,0.52331831,,
746,retracting,0,329,371.1793,0.52331831,,
747,retracting,0,329,371.1793,0.52331831,,
748,retracting,0,329,371.1793,0.52331831,,
749,retracting,0,329,371.1793,0.52331831,,
750,retracting,0,306,323.9395,11.92742487,,
751,retracting,0,306,323.9395,11.92742487,,
752,retracting,0,306,323.9395,11.92742487,,
753,retracting,0,306,323.9395,11.92742487,,
754,retracting,0,306,323.9395,11.92742487,,
755,retracting,0,306,323.9395,11.92742487,,
756,retracting,0,306,323.9395,11.92742487,,
757,retracting,0,306,323.9395,11.92742487,,
758,retracting,0,306,323.9395,11.92742487,,
759,retracting,0,306,323.9395,11.92742487,,
760,retracting,0,256,264.5363,12.57122466,,
761,retracting,0,256,264.5363,12.57122466,,
762,retracting,0,256,264.5363,12.57122466,,
763,retracting,0,256,264.5363,12.57122466,,
764,retracting,0,256,264.5363,12.57122466,,
765,retracting,0,256,264.5363,12.57122466,,
766,retracting,0,256,264.5363,12.57122466,,
767,retracting,0,256,264.5363,12.57122466,,
768,retracting,0,256,264.5363,12.57122466,,
769,retracting,0,256,264.5363,12.57122466,,
770,retracting,0,193,222.9065,7.679614567,,
771,retracting,0,193,222.9065,7.679614567,,
772,retracting,0,193,222.9065,7.679614567,,
773,retracting,0,193,222.9065,7.679614567,,
774,retracting,0,193,222.9065,7.679614567,,
775,retracting,0,193,222.9065,7.679614567,,
776,retracting,0,193,222.9065,7.679614567,,
777,retracting,0,193,222.9065,7.679614567,,
778,retracting,0,193,222.9065,7.679614567,,
779,retracting,0,193,222.9065,7.679614567,,
780,retracting,0,134,147.6991,10.66330306,,
781,retracting,0,134,147.6991,10.66330306,,
782,retracting,0,134,147.6991,10.66330306,,
783,retracting,0,134,147.6991,10.66330306,,
784,retracting,0,134,147.6991,10.66330306,,
785,retracting,0,134,147.6991,10.66330306,,
786,retracting,0,134,147.6991,10.66330306,,
787,retracting,0,134,147.6991,10.66330306,,
788,retracting,0,134,147.6991,10.66330306,,
789,retracting,0,134,147.6991,10.66330306,,
790,retracting,0,91,91.8788,18.68994587,,
791,retracting,0,91,91.8788,18.68994587,,
792,retracting,0,91,91.8788,18.68994587,,
793,retracting,0,91,91.8788,18.68994587,,
794,retracting,0,91,91.8788,18.68994587,,
795,retracting,0,91,91.8788,18.68994587,,
796,retracting,0,91,91.8788,18.68994587,,
797,retracting,0,91,91.8788,18.68994587,,
798,retracting,0,91,91.8788,18.68994587,,
799,retracting,0,91,91.8788,18.68994587,,
800,retracting,0,75,77.8767,16.15245915,,
801,retracting,0,75,77.8767,16.15245915,,
802,retracting,0,75,77.8767,16.15245915,,
803,retracting,0,75,77.8767,16.15245915,,
804,retracting,0,75,77.8767,16.15245915,,
805,retracting,0,75,77.8767,16.15245915,,
806,retracting,0,75,77.8767,16.15245915,,
807,retracting,0,75,77.8767,16.15245915,,
808,retracting,0,75,77.8767,16.15245915,,
809,retracting,0,75,77.8767,16.15245915,,
810,retracting,0,73,76.3498,16.24387785,,
811,retracting,0,73,76.3498,16.24387785,,
812,retracting,0,73,76.3498,16.24387785,,
813,retracting,0,73,76.3498,16.24387785,,
814,retracting,0,73,76.3498,16.24387785,,
815,retracting,0,73,76.3498,16.24387785,,
816,retracting,0,73,76.3498,16.24387785,,
817,retracting,0,73,76.3498,16.24387785,,
818,retracting,0,73,76.3498,16.24387785,,
819,retracting,0,73,76.3498,16.24387785,,
820,retracting,0,75,77.8767,16.15245915,,
821,retracting,0,75,77.8767,16.15245915,,
822,retracting,0,75,77.8767,16.15245915,,
823,retracting,0,75,77.8767,16.15245915,,
824,retracting,0,75,77.8767,16.15245915,,
825,retracting,0,75,77.8767,16.15245915,,
826,retracting,0,75,77.8767,16.15245915,,
827,retracting,0,75,77.8767,16.15245915,,
828,retracting,0,75,77.8767,16.15245915,,
829,retracting,0,75,77.8767,16.15245915,,
830,retracting,0,75,77.8767,16.15245915,,
831,retracting,0,75,77.8767,16.15245915,,
832,retracting,0,75,77.8767,16.15245915,,
833,retracting,0,75,77.8767,16.15245915,,
834,retracting,0,75,77.8767,16.15245915,,
835,retracting,0,75,77.8767,16.15245915,,
836,retracting,0,75,77.8767,16.15245915,,
837,retracting,0,75,77.8767,16.15245915,,
838,retracting,0,75,77.8767,16.15245915,,
839,retracting,0,75,77.8767,16.15245915,,
840,retracting,0,73,76.3498,17.63880575,,
841,retracting,0,73,76.3498,17.63880575,,
842,retracting,0,73,76.3498,17.63880575,,
843,retracting,0,73,76.3498,17.63880575,,
844,retracting,0,73,76.3498,17.63880575,,
845,retracting,0,73,76.3498,17.63880575,,
846,retracting,0,73,76.3498,17.63880575,,
847,retracting,0,73,76.3498,17.63880575,,
848,retracting,0,73,76.3498,17.63880575,,
849,retracting,0,73,76.3498,17.63880575,,
850,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
851,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
852,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
853,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
854,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
855,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
856,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
857,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
858,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
859,tracking,1,83,103.2745,7.192723639,3.676167691,-3.676167691
860,tracking,1,83,103.2745,7.192723639,2.920740957,-2.920740957
861,tracking,1,83,103.2745,7.192723639,2.920740957,-2.920740957
862,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
863,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
864,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
865,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
866,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
867,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
868,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
869,tracking,1,83,103.2745,7.192723639,2.775365277,-2.775365277
870,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
871,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
872,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
873,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
874,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
875,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
876,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
877,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
878,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
879,tracking,1,83,103.2745,7.192723639,3.533778467,-3.533778467
880,tracking,1,83,103.2745,7.038933788,3.954138714,-3.954138714
881,tracking,1,83,103.2745,7.038933788,3.954138714,-3.954138714
882,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
883,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
884,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
885,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
886,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
887,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
888,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
889,tracking,1,83,103.2745,7.038933788,3.757871051,-3.757871051
890,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
891,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
892,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
